[INFO ] [2021-08-02 17:08:39,031] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:25:19,530] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:25:20,794] User_02_Login - Step 02: Enter to Email textbox with value: automationfc1555@mailinator.com
[INFO ] [2021-08-10 21:25:21,068] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:25:21,200] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:25:23,280] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:25:23,280] OS name = windows 10
[INFO ] [2021-08-10 21:25:24,377] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:25:32,189] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:25:34,223] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:25:34,558] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:25:34,693] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:25:34,823] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:25:35,115] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:25:35,405] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:25:35,702] User_01_Register - Step 08: Enter to Email textbox with value: automationfc1406@mailinator.com
[INFO ] [2021-08-10 21:25:35,858] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:25:35,998] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:25:36,129] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:25:36,267] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:25:38,789] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:25:38,969] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:26:09,255] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:26:09,255] OS name = windows 10
[INFO ] [2021-08-10 21:30:22,446] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:30:22,446] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:30:22,447] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:30:22,447] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:30:22,459] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:30:22,459] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:30:28,573] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:30:30,234] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:30:30,428] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:30:30,559] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:30:30,646] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:30:32,284] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:30:33,574] User_02_Login - Step 02: Enter to Email textbox with value: automationfc3057@mailinator.com
[INFO ] [2021-08-10 21:30:33,833] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:30:34,072] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:30:34,951] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:30:35,482] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-10 21:30:35,483] OS name = windows 10
[INFO ] [2021-08-10 21:30:40,311] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:30:40,503] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:30:40,503] OS name = windows 10
[INFO ] [2021-08-10 21:33:53,853] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:33:53,853] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:33:53,854] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:33:53,854] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:33:53,870] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:33:53,870] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:33:58,732] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:34:00,277] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:34:00,452] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:34:00,677] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:34:00,864] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:34:00,911] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:34:00,999] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:34:01,991] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:34:03,212] User_02_Login - Step 02: Enter to Email textbox with value: automationfc5798@mailinator.com
[INFO ] [2021-08-10 21:34:03,439] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:34:03,675] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:34:04,439] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-10 21:34:04,440] OS name = windows 10
[INFO ] [2021-08-10 21:34:04,569] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:34:06,846] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:34:07,031] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:34:07,031] OS name = windows 10
[INFO ] [2021-08-10 21:36:47,157] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:36:47,157] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:36:47,158] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:36:47,158] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:36:47,174] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:36:47,174] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:36:51,914] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:36:53,935] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:36:54,178] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:36:54,443] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:36:54,660] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:36:54,783] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:36:54,799] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:36:54,949] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:36:56,131] User_01_Register - Step 08: Enter to Email textbox with value: automationfc893@mailinator.com
[INFO ] [2021-08-10 21:36:56,339] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:36:56,557] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:36:56,765] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:36:56,959] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:36:57,140] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:36:59,029] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:36:59,228] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:36:59,498] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:36:59,681] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:36:59,819] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:36:59,943] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:37:00,028] User_01_Register - Step 08: Enter to Email textbox with value: automationfc4624@mailinator.com
[INFO ] [2021-08-10 21:37:00,209] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:37:00,362] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:37:00,514] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:37:00,665] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:37:02,305] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:37:02,377]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 21:37:02,380] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:37:02,388]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 21:37:02,388] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:37:05,573] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:37:06,836] User_02_Login - Step 02: Enter to Email textbox with value: automationfc893@mailinator.com
[INFO ] [2021-08-10 21:37:07,094] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:37:07,336] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:37:08,026] Post-Condition: Close browser'chrome'
[INFO ] [2021-08-10 21:37:08,026] OS name = windows 10
[INFO ] [2021-08-10 21:37:08,092] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:37:08,500] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:37:08,500] OS name = windows 10
[INFO ] [2021-08-10 21:38:20,080] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:38:20,082] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:38:20,093] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:38:28,728] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:38:30,983] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:38:31,341] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:38:31,490] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:38:31,601] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:38:31,917] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:38:32,222] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:38:32,517] User_01_Register - Step 08: Enter to Email textbox with value: automationfc9369@mailinator.com
[INFO ] [2021-08-10 21:38:32,688] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:38:32,823] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:38:32,952] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:38:33,085] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:38:35,857] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:38:35,953]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-10 21:38:35,956] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:38:38,770] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:38:40,236] User_02_Login - Step 02: Enter to Email textbox with value: automationfc9369@mailinator.com
[INFO ] [2021-08-10 21:38:40,369] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:38:40,491] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:38:43,431] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:38:43,431] OS name = windows 10
[INFO ] [2021-08-10 21:51:43,659] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:51:43,661] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:51:43,673] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:51:57,551] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:51:59,998] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:52:00,333] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:52:00,475] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:52:00,606] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:52:00,955] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:52:01,286] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:52:01,667] User_01_Register - Step 08: Enter to Email textbox with value: automationfc4191@mailinator.com
[INFO ] [2021-08-10 21:52:01,803] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:52:01,930] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:52:02,048] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:52:02,174] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:52:03,754] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:52:03,862]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 21:52:03,866] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 21:52:06,951] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:52:08,590] User_02_Login - Step 02: Enter to Email textbox with value: automationfc4191@mailinator.com
[INFO ] [2021-08-10 21:52:08,757] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:52:08,904] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 21:52:10,716] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:52:10,716] OS name = windows 10
[INFO ] [2021-08-10 21:52:11,638] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:52:18,714] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:52:20,443] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:52:20,795] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:52:20,932] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:52:21,063] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:52:21,339] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:52:21,614] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:52:21,898] User_01_Register - Step 08: Enter to Email textbox with value: automationfc2409@mailinator.com
[INFO ] [2021-08-10 21:52:22,042] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:52:22,171] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:52:22,286] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:52:22,413] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:52:24,879] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:52:25,099] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:52:55,459] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:52:55,459] OS name = windows 10
[INFO ] [2021-08-10 21:57:47,779] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:57:47,780] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:57:47,798] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 21:57:56,256] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 21:57:58,796] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 21:57:59,137] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 21:57:59,294] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 21:57:59,422] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 21:57:59,751] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 21:58:00,077] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 21:58:00,418] User_01_Register - Step 08: Enter to Email textbox with value: automationfc8040@mailinator.com
[INFO ] [2021-08-10 21:58:00,557] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 21:58:00,667] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 21:58:00,775] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 21:58:00,897] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 21:58:02,760] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 21:58:03,709] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 21:58:03,723] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 21:58:17,385] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:58:17,386] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:59:52,039] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 21:59:52,040] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 21:59:52,053] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:00:00,064] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:00:01,046] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 22:00:01,404] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 22:00:01,552] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 22:00:01,679] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 22:00:02,032] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 22:00:02,372] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 22:00:02,701] User_01_Register - Step 08: Enter to Email textbox with value: automationfc983@mailinator.com
[INFO ] [2021-08-10 22:00:02,838] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 22:00:02,971] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:00:03,071] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 22:00:03,195] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 22:00:05,587] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 22:00:05,675]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 22:00:05,679] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 22:00:08,324] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 22:00:08,922] User_02_Login - Step 02: Enter to Email textbox with value: automationfc983@mailinator.com
[INFO ] [2021-08-10 22:00:09,041] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:00:09,147] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 22:00:10,786] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 22:00:10,787] OS name = windows 10
[INFO ] [2021-08-10 22:00:11,803] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:00:18,767] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:00:20,264] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 22:00:20,601] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 22:00:20,729] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 22:00:20,866] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 22:00:21,148] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 22:00:21,418] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 22:00:21,697] User_01_Register - Step 08: Enter to Email textbox with value: automationfc4806@mailinator.com
[INFO ] [2021-08-10 22:00:21,854] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 22:00:21,985] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:00:22,085] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 22:00:22,195] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 22:00:24,102] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 22:00:24,234] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 22:00:54,528] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 22:00:54,529] OS name = windows 10
[INFO ] [2021-08-10 22:02:11,491] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 22:02:11,492] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 22:03:33,756] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 22:03:33,757] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 22:03:33,769] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:03:41,307] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:03:43,173] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 22:03:43,504] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 22:03:43,663] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 22:03:43,795] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 22:03:44,147] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 22:03:44,468] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 22:03:44,796] User_01_Register - Step 08: Enter to Email textbox with value: automationfc7207@mailinator.com
[INFO ] [2021-08-10 22:03:44,947] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 22:03:45,086] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:03:45,216] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 22:03:45,343] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 22:03:47,870] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 22:03:47,955]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 22:03:47,958] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 22:03:50,332] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 22:03:51,748] User_02_Login - Step 02: Enter to Email textbox with value: automationfc7207@mailinator.com
[INFO ] [2021-08-10 22:03:51,895] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:03:52,024] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 22:03:53,092] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 22:03:53,092] OS name = windows 10
[INFO ] [2021-08-10 22:05:00,021] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 22:05:00,022] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 22:05:00,038] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:05:07,301] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:05:09,057] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 22:05:09,399] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 22:05:09,552] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 22:05:09,684] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 22:05:10,069] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 22:05:10,413] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 22:05:10,751] User_01_Register - Step 08: Enter to Email textbox with value: automationfc187@mailinator.com
[INFO ] [2021-08-10 22:05:10,896] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 22:05:11,027] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:05:11,140] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 22:05:11,263] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 22:05:13,554] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 22:05:13,630]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-10 22:05:13,634] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-10 22:05:15,420] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 22:05:16,729] User_02_Login - Step 02: Enter to Email textbox with value: automationfc187@mailinator.com
[INFO ] [2021-08-10 22:05:16,861] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:05:17,007] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-10 22:05:18,919] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 22:05:18,919] OS name = windows 10
[INFO ] [2021-08-10 22:05:19,955] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:05:26,625] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:05:26,826] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-10 22:05:27,018] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-10 22:05:27,018] OS name = windows 10
[INFO ] [2021-08-10 22:06:36,858] ---------- START delete file in folder ----------
[INFO ] [2021-08-10 22:06:36,859] ---------- END delete file in folder ----------
[INFO ] [2021-08-10 22:06:36,874] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-10 22:06:44,954] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-10 22:06:46,807] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-10 22:06:47,146] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-10 22:06:47,292] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-10 22:06:47,419] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-10 22:06:47,772] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-10 22:06:48,089] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-10 22:06:48,423] User_01_Register - Step 08: Enter to Email textbox with value: automationfc7090@mailinator.com
[INFO ] [2021-08-10 22:06:48,573] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-10 22:06:48,706] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-10 22:06:48,812] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-10 22:06:48,930] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-10 22:06:50,747] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-10 22:06:50,847]  -------------------------- FAILED -------------------------- 
